paper_table,item,metric,statistic,display_cell_id,unique_measurement_id,paper_value,native_reproduced_value,status,paper_result_credit
Table 9 per-competition medals,herbarium-2020-fgvc7,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/herbarium-2020-fgvc7/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/herbarium-2020-fgvc7/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,herbarium-2020-fgvc7,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/herbarium-2020-fgvc7/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/herbarium-2020-fgvc7/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,plant-pathology-2021-fgvc8,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/ML-Master/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,plant-pathology-2021-fgvc8,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,plant-pathology-2021-fgvc8,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,plant-pathology-2021-fgvc8,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/plant-pathology-2021-fgvc8/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-quest-challenge,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-quest-challenge,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/ML-Master/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-quest-challenge,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,google-quest-challenge,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/google-quest-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,stanford-covid-vaccine,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,stanford-covid-vaccine,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/ML-Master/GPT-5/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,stanford-covid-vaccine,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,stanford-covid-vaccine,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/stanford-covid-vaccine/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,random-acts-of-pizza,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,random-acts-of-pizza,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,random-acts-of-pizza,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,random-acts-of-pizza,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/random-acts-of-pizza/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,herbarium-2021-fgvc8,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/ML-Master/o3+GPT-4.1/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,herbarium-2021-fgvc8,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,herbarium-2021-fgvc8,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/R&D-Agent/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,herbarium-2021-fgvc8,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/herbarium-2021-fgvc8/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,leaf-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/leaf-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/leaf-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,leaf-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/leaf-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/leaf-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,leaf-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/leaf-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/leaf-classification/R&D-Agent/GPT-5/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,leaf-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/leaf-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/leaf-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nomad2018-predict-transparent-conductors,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/ML-Master/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nomad2018-predict-transparent-conductors,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nomad2018-predict-transparent-conductors,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nomad2018-predict-transparent-conductors,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/nomad2018-predict-transparent-conductors/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,aerial-cactus-identification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,aerial-cactus-identification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/ML-Master/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,aerial-cactus-identification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/R&D-Agent/GPT-5/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,aerial-cactus-identification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/aerial-cactus-identification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,seti-breakthrough-listen,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/ML-Master/o3+GPT-4.1/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,seti-breakthrough-listen,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,seti-breakthrough-listen,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/R&D-Agent/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,seti-breakthrough-listen,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/seti-breakthrough-listen/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,kuzushiji-recognition,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,kuzushiji-recognition,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,kuzushiji-recognition,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/R&D-Agent/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,kuzushiji-recognition,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/kuzushiji-recognition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cassava-leaf-disease-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cassava-leaf-disease-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cassava-leaf-disease-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cassava-leaf-disease-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/cassava-leaf-disease-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,predict-volcanic-eruptions-ingv-oe,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/ML-Master/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,predict-volcanic-eruptions-ingv-oe,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/ML-Master/GPT-5/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,predict-volcanic-eruptions-ingv-oe,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,predict-volcanic-eruptions-ingv-oe,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/predict-volcanic-eruptions-ingv-oe/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,whale-categorization-playground,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,whale-categorization-playground,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,whale-categorization-playground,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,whale-categorization-playground,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/whale-categorization-playground/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,learning-agency-lab-automated-essay-scoring-2,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,learning-agency-lab-automated-essay-scoring-2,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,learning-agency-lab-automated-essay-scoring-2,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/R&D-Agent/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,learning-agency-lab-automated-essay-scoring-2,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/learning-agency-lab-automated-essay-scoring-2/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,3d-object-detection-for-autonomous-vehicles,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,3d-object-detection-for-autonomous-vehicles,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/ML-Master/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,3d-object-detection-for-autonomous-vehicles,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,3d-object-detection-for-autonomous-vehicles,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/3d-object-detection-for-autonomous-vehicles/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,histopathologic-cancer-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,histopathologic-cancer-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/ML-Master/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,histopathologic-cancer-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,histopathologic-cancer-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/histopathologic-cancer-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dogs-vs-cats-redux-kernels-edition,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/ML-Master/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dogs-vs-cats-redux-kernels-edition,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/ML-Master/GPT-5/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dogs-vs-cats-redux-kernels-edition,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,dogs-vs-cats-redux-kernels-edition,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/dogs-vs-cats-redux-kernels-edition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tweet-sentiment-extraction,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tweet-sentiment-extraction,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tweet-sentiment-extraction,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tweet-sentiment-extraction,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tweet-sentiment-extraction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,mlsp-2013-birds,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,mlsp-2013-birds,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,mlsp-2013-birds,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/mlsp-2013-birds/R&D-Agent/GPT-5/medals_across_three_runs,1,,not_reproduced_no_released_paper_run_artifact,False
