table,category,variant,asset_or_scope,metric,paper_value,cell_kind,factfin_system_output,duplicate_measurement_group,native_reproduced_value,paper_result_credit,status,note
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,SR,1.83,direct_result,True,full_factfin_TSLA_SR,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,MDD_pct,31.54,direct_result,True,full_factfin_TSLA_MDD_pct,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,PC,0.3427,direct_result,True,full_factfin_TSLA_PC,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,CI,0.3057,direct_result,True,full_factfin_TSLA_CI,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,IDS,0.7544,direct_result,True,full_factfin_TSLA_IDS,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,TR_pct,93.12,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,SR,1.65,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,MDD_pct,20.34,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,PC,0.3098,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,CI,0.2897,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Qwen2.5-72B-Instruct,six_asset_aggregate,IDS,0.7623,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,TR_pct,91.56,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,SR,1.62,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,MDD_pct,20.89,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,PC,0.3156,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,CI,0.2956,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,LLaMA-3.1 405B,six_asset_aggregate,IDS,0.7567,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,TR_pct,99.78,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,SR,1.76,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,MDD_pct,17.89,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,PC,0.2823,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,CI,0.2654,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,DeepSeek-V3,six_asset_aggregate,IDS,0.7692,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,TR_pct,98.23,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,SR,1.74,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,MDD_pct,18.45,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,PC,0.2756,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,CI,0.2689,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Claude-Sonnet-3.5,six_asset_aggregate,IDS,0.7633,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,TR_pct,89.45,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,SR,1.58,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,MDD_pct,21.78,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,PC,0.3212,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,CI,0.3045,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,Gemini-2.0-Flash,six_asset_aggregate,IDS,0.7456,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,TR_pct,101.69,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,SR,1.79,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,MDD_pct,19.02,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,PC,0.2877,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,CI,0.2696,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
llm_backbone,FactFin backbone,GPT-4o,six_asset_aggregate,IDS,0.7798,direct_result,True,,,False,paper_value_only_zero_credit,"No exact model snapshots, requests, generated strategies, or aggregate inputs are released."
finleak_case_study,price_inquiry,GPT-4o,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,price_inquiry,Claude-Sonnet-3.7,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,price_inquiry,Grok-3,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,event_impact,GPT-4o,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,event_impact,Claude-Sonnet-3.7,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,event_impact,Grok-3,single_published_example,score,0.5,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,trend_prediction,GPT-4o,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,trend_prediction,Claude-Sonnet-3.7,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,trend_prediction,Grok-3,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,market_performance,GPT-4o,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,market_performance,Claude-Sonnet-3.7,single_published_example,score,1.0,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
finleak_case_study,market_performance,Grok-3,single_published_example,score,0.5,direct_result,False,,,False,paper_value_only_zero_credit,"Displayed prose response/score only; no immutable request, response metadata, or scorer trace."
