paper_table,family_or_setting,method,metric,paper_value,source_recomputed_value,absolute_error,display_tolerance,status,evidence
11,LM,Chronos-2,NVDA_sr,0.73,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,NVDA_mdd_pct,16.32,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,TSLA_arr_pct,-17.66,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,TSLA_sr,-0.04,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,TSLA_mdd_pct,35.62,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,average_arr_pct,9.41,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,average_sr,0.34,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LM,Chronos-2,average_mdd_pct,24.34,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,NVDA_arr_pct,26.71,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,NVDA_sr,0.48,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,NVDA_mdd_pct,36.89,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,TSLA_arr_pct,-22.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,TSLA_sr,-0.27,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,TSLA_mdd_pct,24.32,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,average_arr_pct,13.71,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,average_sr,0.3,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,FinMem,average_mdd_pct,29.14,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,NVDA_arr_pct,-7.83,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,NVDA_sr,0.03,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,NVDA_mdd_pct,38.74,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,TSLA_arr_pct,36.92,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,TSLA_sr,1.17,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,TSLA_mdd_pct,10.56,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,average_arr_pct,16.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,average_sr,0.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,LLM,TradingAgents,average_mdd_pct,21.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,NVDA_arr_pct,-3.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,NVDA_sr,-0.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,NVDA_mdd_pct,18.77,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,TSLA_arr_pct,-76.98,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,TSLA_sr,-2.6,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,TSLA_mdd_pct,52.95,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,average_arr_pct,-0.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,average_sr,-0.13,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-3B,average_mdd_pct,20.95,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,NVDA_arr_pct,-17.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,NVDA_sr,-0.99,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,NVDA_mdd_pct,14.12,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,TSLA_arr_pct,-9.11,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,TSLA_sr,-0.59,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,TSLA_mdd_pct,7.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,average_arr_pct,1.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,average_sr,-0.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen2.5-7B,average_mdd_pct,6.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,NVDA_arr_pct,10.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,NVDA_sr,0.31,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,NVDA_mdd_pct,23.78,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,TSLA_arr_pct,-16.51,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,TSLA_sr,-0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,TSLA_mdd_pct,28.71,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,average_arr_pct,-2.64,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,average_sr,0.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Qwen3-30B-A3B,average_mdd_pct,22.2,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,NVDA_arr_pct,-24.02,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,NVDA_sr,-0.97,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,NVDA_mdd_pct,23.18,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,TSLA_arr_pct,0.0,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,TSLA_sr,0.0,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,TSLA_mdd_pct,0.0,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,average_arr_pct,-6.36,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,average_sr,-0.26,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,DeepSeek-V3.1685B,average_mdd_pct,12.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,NVDA_arr_pct,-8.33,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,NVDA_sr,-0.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,NVDA_mdd_pct,18.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,TSLA_arr_pct,8.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,TSLA_sr,0.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,TSLA_mdd_pct,71.4,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,average_arr_pct,-3.95,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,average_sr,-0.11,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,Kimi-K21T,average_mdd_pct,26.62,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,NVDA_arr_pct,-5.38,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,NVDA_sr,0.01,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,NVDA_mdd_pct,36.61,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,TSLA_arr_pct,5.2,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,TSLA_sr,0.1,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,TSLA_mdd_pct,6.3,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,average_arr_pct,-0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,average_sr,-0.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o-mini,average_mdd_pct,18.28,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,NVDA_arr_pct,-7.83,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,NVDA_sr,0.03,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,NVDA_mdd_pct,38.74,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,TSLA_arr_pct,36.92,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,TSLA_sr,1.17,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,TSLA_mdd_pct,10.56,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,average_arr_pct,16.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,average_sr,0.5,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Multi-Agent,GPT-4o,average_mdd_pct,21.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,NVDA_arr_pct,-7.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,NVDA_sr,0.14,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,NVDA_mdd_pct,34.63,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,TSLA_arr_pct,-32.21,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,TSLA_sr,-0.46,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,TSLA_mdd_pct,37.59,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,average_arr_pct,-1.68,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,average_sr,0.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-3B,average_mdd_pct,25.99,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,NVDA_arr_pct,1.47,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,NVDA_sr,0.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,NVDA_mdd_pct,40.24,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,TSLA_arr_pct,-9.63,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,TSLA_sr,-0.04,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,TSLA_mdd_pct,27.88,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,average_arr_pct,4.49,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,average_sr,0.16,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen2.5-7B,average_mdd_pct,28.96,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,NVDA_arr_pct,29.61,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,NVDA_sr,0.51,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,NVDA_mdd_pct,33.48,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,TSLA_arr_pct,-46.41,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,TSLA_sr,-1.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,TSLA_mdd_pct,39.22,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,average_arr_pct,5.44,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,average_sr,0.12,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Qwen3-30B-A3B,average_mdd_pct,30.08,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,NVDA_arr_pct,10.3,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,NVDA_sr,0.31,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,NVDA_mdd_pct,39.81,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,TSLA_arr_pct,-1.21,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,TSLA_sr,0.13,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,TSLA_mdd_pct,29.82,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,average_arr_pct,8.38,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,average_sr,0.24,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,DeepSeek-V3.1685B,average_mdd_pct,30.7,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,NVDA_arr_pct,-3.27,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,NVDA_sr,0.11,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,NVDA_mdd_pct,34.92,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,TSLA_arr_pct,13.05,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,TSLA_sr,0.36,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,TSLA_mdd_pct,26.05,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,average_arr_pct,-1.65,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,average_sr,0.15,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,Kimi-K21T,average_mdd_pct,25.3,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,NVDA_arr_pct,13.61,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,NVDA_sr,0.35,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,NVDA_mdd_pct,37.6,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,TSLA_arr_pct,-43.71,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,TSLA_sr,-0.59,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,TSLA_mdd_pct,36.32,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,average_arr_pct,6.74,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,average_sr,0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o-mini,average_mdd_pct,26.78,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,NVDA_arr_pct,17.6,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,NVDA_sr,0.39,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,NVDA_mdd_pct,38.53,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,TSLA_arr_pct,-38.04,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,TSLA_sr,-0.54,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,TSLA_mdd_pct,35.06,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,average_arr_pct,9.42,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,average_sr,0.25,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent w/o RL,GPT-4o,average_mdd_pct,28.27,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,NVDA_arr_pct,30.55,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,NVDA_sr,0.51,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,NVDA_mdd_pct,29.04,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,TSLA_arr_pct,33.33,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,TSLA_sr,0.57,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,TSLA_mdd_pct,26.34,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,average_arr_pct,23.03,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
11,Single-Agent + RL,AlphaQuanter-3B,average_sr,0.43,,,,unverifiable_missing_native_action_or_result_path,paper_value_only_no_shipped_checkpoint_action_series_or_trial_output
